name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"gerhaeuser-der-moloch","ger000398","Q52895614","Gerhäuser","0","Der Moloch","Musikalische Tragödie in drei Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:ndmr.0","","","","","1906","22","false","0.8367994379358016","0.39826839826839827","1.683982683982684","frauen|volk|teut","8.363636363636363","3","","1906","","16","22","3","11","8","12","1","92","","18","0","3","18","9625","9024","3377","0","1039"
"gerstenberg-ugolino","ger000032","Q1605849","Gerstenberg","0","Ugolino","Eine Tragödie in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:nds0.0","Winkler","München","1971","50","1768","4","false","1","1","1","several characters","3","1","1769-06-22","1769","1768","3","4","0","4","0","0","1","6","","5","1","5","0","15471","15385","926","727","28"
"gessner-evander-und-alcimna","ger000294","Q52113436","Gessner","0","Evander und Alcimna","Ein Schæferspiel","","http://www.textgridrep.org/textgrid:ndtw.0","","","","","1762","15","false","0.5094179894179894","0.24761904761904763","1.9523809523809523","evander","3.466666666666667","3","","","1762","10","15","4","11","0","0","1","26","1762","19","0","3","19","8849","8692","231","304","44"
"glassbrenner-die-juengste-walpurgisnacht","ger000743","Q136087432","Glaßbrenner","0","Die jüngste Walpurgisnacht","","","http://www.textgridrep.org/textgrid:nfdb.0","Jenni","Bern","1844","36","1844","63","false","0.9793759915388683","0.5806451612903226","1.4193548387096775","mephistopheles|faust|hexen","36","2","","","1844","62","63","5","15","43","5","1","1134","","2","0","0","0","3649","3624","146","0","566"
"gleich-der-eheteufel-auf-reisen","ger000348","Q52114172","Gleich","0","Der Eheteufel auf Reisen","Lokales Zauberspiel mit Gesang in zwei Aufzügen","","http://www.textgridrep.org/textgrid:nfhm.0","","","","","1821","52","false","0.8579517704517704","0.10633484162895927","1.3867924528301887","several characters","5.423076923076923","3","","1821","1822","9","52","15","32","5","8","6","141","","35","0","2","35","14096","13546","1175","482","124"
"gleim-der-bloede-schaefer","ger000759","Q137738573","Gleim","0","Der Blöde Schäfer","Ein Lustspiel","Comedy","http://resolver.sub.uni-goettingen.de/purl?PPN66923897X","Schütze","Berlin","1745","40","1744","4","false","1","1","1","several characters","3","1","","1744","1745","3","4","2","2","0","0","1","6","","13","0","0","13","5508","5425","67","0","568"
"gleim-philotas","ger000616","Q95720389","Gleim","0","Philotas","Ein Trauerspiel. Von dem Verfasser der preussischen Kriegeslieder vercificirt","Tragedy","https://de.wikisource.org/wiki/Philotas_(Gleim_1767)","","Amsterdam","1767","34","1760","4","false","0.5833333333333333","0.6666666666666666","1.3333333333333333","philotas","2","2","","","1760","3","4","0","4","0","0","1","4","","8","0","0","8","3566","3498","39","0","491"
"goentgen-anna-bell","ger000719","Q131634169","Göntgen","0","Anna Bell","Ein Trauerspiel in einem Akt","Tragedy","https://books.google.com/books?id=42xVAAAAcAAJ&printsec=frontcover","Weiß","Offenbach und Frankfurt","1775","40","1775","6","false","0.8666666666666667","0.7333333333333333","1.2666666666666666","bell|sara","3.6666666666666665","2","","","1775","5","6","3","3","0","0","1","11","","6","0","0","6","5623","5377","278","111","0"
"goering-seeschlacht","ger000668","Q110914124","Goering","0","Seeschlacht","Tragödie","Tragedy","https://archive.org/details/seeschlachttrag00goeruoft","S. Fischer","Berlin","1918","128","1917","10","false","1","1","1","several characters","9","1","1918-02-10","1918","1917","9","10","0","10","0","1","1","45","","1","0","1","0","11490","11406","558","0","1875"
"goethe-clavigo","ger000157","Q466752","Goethe","0","Clavigo","Ein Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:11f81.0","Wegner","Hamburg","1960","47","1774","10","false","0.9059523809523811","0.8444444444444444","1.1555555555555554","carlos|clavigo|beaumarchais","7.6","2","1774-08-23","1774","1774","9","10","2","8","0","1","1","38","1774","5","8","5","0","14028","13930","800","442","0"
"goethe-das-jahrmarktsfest-zu-plundersweilern","ger000536","Q1678697","Goethe","0","Das Jahrmarktsfest zu Plundersweilern","Ein Schönbartspiel","Comedy","http://www.textgridrep.org/textgrid:11g68.0","Aufbau-Verlag","Berlin und Weimar","1964","22","1778","29","false","1","1","1","several characters","28","1","1778-10-20","1778","1789","28","29","7","22","0","0","1","406","1773/1778","1","1","0","1","4539","4446","244","0","641"
"goethe-der-buergergeneral","ger000106","Q1192735","Goethe","0","Der Bürgergeneral","Ein Lustspiel in einem Aufzuge","Comedy","http://www.textgridrep.org/textgrid:11f9k.0","Aufbau-Verlag","Berlin und Weimar","1964","40","1793","7","false","0.9238095238095239","0.9047619047619048","1.0952380952380953","several characters","5.428571428571429","2","1793-05-02","1793","1793","6","7","1","6","0","0","1","19","1793","14","3","0","14","8298","8150","773","924","0"
"goethe-der-grosskophta","ger000198","Q1194014","Goethe","0","Der Großkophta","Ein Lustspiel in fünf Aufzügen","Comedy","http://www.textgridrep.org/textgrid:11g5f.0","","","","","1791","32","false","0.815043963658031","0.21975806451612903","1.8459657701711492","domherr|der_ritter","6.8125","3","","1791","1792","21","32","6","24","2","8","2","109","","37","1","5","37","23618","23047","2130","897","16"
"goethe-der-triumph-der-empfindsamkeit","ger000130","Q1197615","Goethe","0","Der Triumph der Empfindsamkeit","Eine dramatische Grille","","http://www.textgridrep.org/textgrid:11h10.0","","","","","1778","14","false","0.8572974644403216","0.4725274725274725","1.5934065934065933","mandandane","6.142857142857143","3","","1778","1787","11","14","8","5","1","2","1","43","1777","6","2","6","0","12013","11799","1413","406","509"
"goethe-des-epimenides-erwachen","ger000458","Q54371386","Goethe","0","Des Epimenides Erwachen","Ein Festspiel","","http://www.textgridrep.org/textgrid:11g5g.0","Wegner","Hamburg","1960","34","1815","22","false","0.7506034369670733","0.3116883116883117","2.585714285714286","epimenides","6.545454545454546","6","1815-03-30","1815","1815","11","22","2","9","11","4","2","72","1814","25","1","2","25","6946","6642","1049","0","986"
"goethe-die-laune-des-verliebten","ger000224","Q1214293","Goethe","0","Die Laune des Verliebten","Ein Schäferspiel in Versen und einem Akte","","http://www.textgridrep.org/textgrid:11fzp.0","Aufbau-Verlag","Berlin und Weimar","1964","23","1768","4","false","0.8333333333333333","0.8333333333333334","1.1666666666666667","amine|egle","2.5","2","1779-05-20","1779","1806","3","4","2","2","0","0","1","5","1767/1768","9","3","0","9","5687","5586","434","0","662"
"goethe-die-mitschuldigen","ger000178","Q1214841","Goethe","0","Die Mitschuldigen","Ein Lustspiel in einem Akte","Comedy","http://www.textgridrep.org/textgrid:11hb1.0","Aufbau-Verlag","Berlin und Weimar","1964","33","1776","4","false","1","1","1","several characters","3","1","1776-11-28","1776","1909","3","4","1","3","0","0","1","6","1768/1769","15","2","0","15","7503","7315","916","0","889"
"goethe-die-natuerliche-tochter","ger000038","Q1219062","Goethe","0","Die natürliche Tochter","Trauerspiel","Tragedy","http://www.textgridrep.org/textgrid:11g3h.0","Wegner","Hamburg","1960","85","1803","11","false","0.6588744588744588","0.32727272727272727","1.7636363636363637","eugenie","3.272727272727273","3","1803-04-02","1803","1803","8","11","3","8","0","0","1","18","1801/1803","28","4","5","28","20798","20565","516","0","3004"
"goethe-die-wette","ger000511","Q41744079","Goethe","0","Die Wette","Ein Lustspiel in einem Akt","Comedy","https://books.google.com/books?id=Y2jfAAAAMAAJ&pg=PA119","","","","","1812","6","false","1","1","1","several characters","5","1","","","1837","5","6","2","4","0","0","1","15","1812","5","0","0","5","3805","3563","267","128","0"
"goethe-egmont","ger000442","Q1298242","Goethe","0","Egmont","Ein Trauerspiel in fünf Aufzügen","Tragedy","http://www.textgridrep.org/textgrid:11g9w.0","Wegner","Hamburg","1960","85","1788","31","false","0.859848708066677","0.3655913978494624","1.6486486486486487","egmont","10.96774193548387","3","1789-01-09","1789","1788","24","31","3","26","2","2","2","170","1775/1787","13","16","5","13","25839","25545","1133","820","30"
"goethe-erwin-und-elmire","ger000383","Q1363635","Goethe","0","Erwin und Elmire","Ein Schauspiel mit Gesang","","http://www.textgridrep.org/textgrid:11gtp.0","","","","","1775","4","false","1","1","1","several characters","3","1","","1775","1775","3","4","2","2","0","0","1","6","1774/1775","1","4","0","1","6434","6357","274","195","247"
"goethe-faust-der-tragoedie-zweiter-teil","ger000201","Q267510","Goethe","0","Faust. Der Tragödie zweiter Teil","In fünf Akten","Tragedy","http://www.textgridrep.org/textgrid:11d11.0","Wegner","Hamburg","1959","219","1832","189","false","0.9449079704283292","0.11431948665991219","2.3280405405405404","mephistopheles","21.49206349206349","4","","1876","1832","98","189","73","88","28","46","3","2031","1825/1831","27","9","5","28","47824","47516","2036","0","7583"
"goethe-faust-eine-tragoedie","ger000243","Q13221881","Goethe","0","Faust","Eine Tragödie","Tragedy","http://www.textgridrep.org/textgrid:11g5q.0","Wegner","Hamburg","1959","139","1808","115","false","0.9713618643481463","0.20213577421815407","1.7032520325203253","faust","23.043478260869566","3","1829-01-29","1829","1808","67","115","18","60","37","22","3","1325","1797/1806","28","11","0","28","30912","30294","1338","20","4641"
"goethe-faust-in-urspruenglicher-gestalt","ger000539","Q2500544","Goethe","0","Faust in ursprünglicher Gestalt (Urfaust)","","","http://www.textgridrep.org/textgrid:11f7n.0","Wegner","Hamburg","1959","56","1775","15","false","0.7325925925925926","0.2857142857142857","1.9619047619047618","faust","4","3","1918-05-08","1918","1887","10","15","3","9","3","1","1","30","1772/1775","20","4","0","20","12478","12313","756","147","1502"
"goethe-goetter-helden-und-wieland","ger000409","Q1559765","Goethe","0","Götter, Helden und Wieland","Eine Farce","","http://www.textgridrep.org/textgrid:11h60.0","Aufbau-Verlag","Berlin und Weimar","1964","14","1774","10","false","1","1","1","several characters","9","1","","","1774","9","10","2","8","0","0","1","45","1773","1","1","0","1","3680","3663","26","141","0"
"goethe-goetz-von-berlichingen-mit-der-eisernen-hand","ger000123","Q1369241","Goethe","0","Götz von Berlichingen mit der eisernen Hand","Ein Schauspiel","","http://www.textgridrep.org/textgrid:11g1d.0","Wegner","Hamburg","1960","103","1773","79","false","0.8517638097048923","0.0866601752677702","2.4850773103200288","goetz","6.7594936708860756","5","1774-04-12","1774","1773","46","79","9","70","0","0","2","267","1771/1773","55","14","5","55","28412","27888","1058","1435","41"
"goethe-iphigenie-auf-tauris","ger000001","Q475063","Goethe","0","Iphigenie auf Tauris","Ein Schauspiel","","http://www.textgridrep.org/textgrid:11f78.0","Wegner","Hamburg","1960","61","1787","5","false","1","1","1","several characters","4","1","1800-01-07","1800","1787","4","5","1","4","0","0","1","10","1779/1786","20","16","5","20","15153","15042","129","0","2174"
